episode,phase,evader_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
100,train,1,8,4,Pursuers,0,5,0,117.2,0.1
101,train,1,8,4,Pursuers,0,5,0,119.255,0.1
102,train,1,8,4,Pursuers,0,5,0,115.114,0.1
103,train,1,8,4,Pursuers,0,10,1,95.114,0.1
104,train,1,8,4,Pursuers,0,6,0,108.083,0.1
105,train,1,8,4,Pursuers,0,6,0,107.429,0.1
106,train,1,8,4,Pursuers,0,6,0,105.029,0.1
107,train,1,8,4,Pursuers,0,7,0,93.629,0.1
108,train,1,8,4,Pursuers,0,5,0,118.955,0.1
109,train,1,8,4,Pursuers,0,11,1,82.0,0.1
110,train,1,8,4,Pursuers,0,5,0,114.514,0.1
111,train,1,8,4,Pursuers,0,5,0,119.514,0.1
112,train,1,8,4,Pursuers,0,11,1,89.0,0.1
113,train,1,8,4,Pursuers,0,5,0,120.2,0.1
114,train,1,8,4,Pursuers,0,5,0,114.4,0.1
115,train,1,8,4,Pursuers,0,19,1,49.4,0.1
116,train,1,8,4,Pursuers,0,6,0,108.314,0.1
117,train,1,8,4,Pursuers,0,5,0,113.455,0.1
118,train,1,8,4,Pursuers,0,5,0,117.514,0.1
119,train,1,8,4,Pursuers,0,5,0,117.314,0.1
120,train,1,8,4,Pursuers,0,5,0,116.2,0.1
121,train,1,8,4,Pursuers,0,5,0,116.114,0.1
122,train,1,8,4,Pursuers,0,5,0,113.914,0.1
123,train,1,8,4,Pursuers,0,5,0,116.755,0.1
124,train,1,8,4,Pursuers,0,5,0,118.114,0.1
125,train,1,8,4,Pursuers,0,5,0,114.4,0.1
126,train,1,8,4,Pursuers,0,5,0,113.914,0.1
127,train,1,8,4,Pursuers,0,5,0,116.4,0.1
128,train,1,8,4,Pursuers,0,13,1,64.244,0.1
129,train,1,8,4,Pursuers,0,5,0,113.155,0.1
130,train,1,8,4,Pursuers,0,6,0,102.4,0.1
131,train,1,8,4,Pursuers,0,5,0,113.914,0.1
132,train,1,8,4,Pursuers,0,5,0,118.914,0.1
133,train,1,8,4,Pursuers,0,5,0,116.114,0.1
134,train,1,8,4,Pursuers,0,5,0,113.914,0.1
135,train,1,8,4,Pursuers,0,5,0,122.8,0.1
136,train,1,8,4,Pursuers,0,5,0,119.314,0.1
137,train,1,8,4,Pursuers,0,5,0,118.914,0.1
138,train,1,8,4,Pursuers,0,5,0,115.114,0.1
139,train,1,8,4,Pursuers,0,5,0,111.8,0.1
140,train,1,8,4,Pursuers,0,5,0,118.714,0.1
141,train,1,8,4,Pursuers,0,5,0,117.055,0.1
142,train,1,8,4,Pursuers,0,5,0,118.114,0.1
143,train,1,8,4,Pursuers,0,5,0,122.114,0.1
144,train,1,8,4,Pursuers,0,5,0,117.314,0.1
145,train,1,8,4,Pursuers,0,5,0,112.255,0.1
146,train,1,8,4,Pursuers,0,5,0,113.914,0.1
147,train,1,8,4,Pursuers,0,5,0,116.855,0.1
148,train,1,8,4,Pursuers,0,5,0,115.255,0.1
149,train,1,8,4,Pursuers,0,5,0,122.2,0.1
150,train,1,8,4,Pursuers,0,5,0,116.314,0.1
151,train,1,8,4,Pursuers,0,5,0,113.914,0.1
152,train,1,8,4,Pursuers,0,5,0,112.855,0.1
153,train,1,8,4,Pursuers,0,5,0,125.6,0.1
154,train,1,8,4,Pursuers,0,5,0,116.2,0.1
155,train,1,8,4,Pursuers,0,5,0,113.914,0.1
156,train,1,8,4,Pursuers,0,5,0,114.755,0.1
157,train,1,8,4,Pursuers,0,6,0,108.355,0.1
158,train,1,8,4,Pursuers,0,5,0,113.914,0.1
159,train,1,8,4,Pursuers,0,5,0,117.914,0.1
160,train,1,8,4,Pursuers,0,5,0,117.514,0.1
161,train,1,8,4,Pursuers,0,5,0,118.114,0.1
162,train,1,8,4,Pursuers,0,5,0,113.914,0.1
163,train,1,8,4,Pursuers,0,5,0,113.914,0.1
164,train,1,8,4,Pursuers,0,5,0,118.355,0.1
165,train,1,8,4,Pursuers,0,6,0,111.255,0.1
166,train,1,8,4,Pursuers,0,5,0,114.4,0.1
167,train,1,8,4,Pursuers,0,18,1,44.5,0.1
168,train,1,8,4,Pursuers,0,5,0,114.2,0.1
169,train,1,8,4,Pursuers,0,5,0,115.514,0.1
170,train,1,8,4,Pursuers,0,5,0,114.255,0.1
171,train,1,8,4,Pursuers,0,5,0,118.514,0.1
172,train,1,8,4,Pursuers,0,5,0,113.914,0.1
173,train,1,8,4,Pursuers,0,5,0,112.114,0.1
174,train,1,8,4,Pursuers,0,12,1,80.4,0.1
175,train,1,8,4,Pursuers,0,5,0,117.514,0.1
176,train,1,8,4,Pursuers,0,5,0,120.455,0.1
177,train,1,8,4,Pursuers,0,5,0,115.555,0.1
178,train,1,8,4,Pursuers,0,5,0,120.714,0.1
179,train,1,8,4,Pursuers,0,5,0,113.755,0.1
180,train,1,8,4,Pursuers,0,5,0,116.114,0.1
181,train,1,8,4,Pursuers,0,5,0,109.914,0.1
182,train,1,8,4,Pursuers,0,6,0,112.514,0.1
183,train,1,8,4,Pursuers,0,5,0,119.114,0.1
184,train,1,8,4,Pursuers,0,5,0,118.4,0.1
185,train,1,8,4,Pursuers,0,5,0,113.914,0.1
186,train,1,8,4,Pursuers,0,5,0,117.8,0.1
187,train,1,8,4,Pursuers,0,5,0,115.655,0.1
188,train,1,8,4,Pursuers,0,5,0,113.914,0.1
189,train,1,8,4,Pursuers,0,5,0,114.055,0.1
190,train,1,8,4,Pursuers,0,5,0,119.555,0.1
191,train,1,8,4,Pursuers,0,5,0,116.714,0.1
192,train,1,8,4,Pursuers,0,6,0,110.229,0.1
193,train,1,8,4,Pursuers,0,5,0,113.914,0.1
194,train,1,8,4,Pursuers,0,5,0,113.914,0.1
195,train,1,8,4,Pursuers,0,5,0,113.914,0.1
196,train,1,8,4,Pursuers,0,5,0,113.914,0.1
197,train,1,8,4,Pursuers,0,5,0,115.655,0.1
198,train,1,8,4,Pursuers,0,18,1,48.6,0.1
199,train,1,8,4,Pursuers,0,5,0,118.4,0.1
0,eval,1,8,4,Pursuers,0,18,1,,0.0
1,eval,1,8,4,Pursuers,0,18,1,,0.0
2,eval,1,8,4,Pursuers,0,18,1,,0.0
3,eval,1,8,4,Pursuers,0,18,1,,0.0
4,eval,1,8,4,Pursuers,0,18,1,,0.0
5,eval,1,8,4,Pursuers,0,18,1,,0.0
6,eval,1,8,4,Pursuers,0,18,1,,0.0
7,eval,1,8,4,Pursuers,0,18,1,,0.0
8,eval,1,8,4,Pursuers,0,18,1,,0.0
9,eval,1,8,4,Pursuers,0,18,1,,0.0
10,eval,1,8,4,Pursuers,0,18,1,,0.0
11,eval,1,8,4,Pursuers,0,18,1,,0.0
12,eval,1,8,4,Pursuers,0,18,1,,0.0
13,eval,1,8,4,Pursuers,0,18,1,,0.0
14,eval,1,8,4,Pursuers,0,18,1,,0.0
15,eval,1,8,4,Pursuers,0,18,1,,0.0
16,eval,1,8,4,Pursuers,0,18,1,,0.0
17,eval,1,8,4,Pursuers,0,18,1,,0.0
18,eval,1,8,4,Pursuers,0,18,1,,0.0
19,eval,1,8,4,Pursuers,0,18,1,,0.0
0,train,1,8,6,Pursuers,0,13,1,40.99,0.1
1,train,1,8,6,Pursuers,0,12,1,69.4,0.1
2,train,1,8,6,Pursuers,0,5,0,114.206,0.1
3,train,1,8,6,Pursuers,0,5,0,116.006,0.1
4,train,1,8,6,Pursuers,0,5,0,115.406,0.1
5,train,1,8,6,Pursuers,0,6,0,99.873,0.1
6,train,1,8,6,Pursuers,0,5,0,113.806,0.1
7,train,1,8,6,Pursuers,0,5,0,114.206,0.1
8,train,1,8,6,Pursuers,0,5,0,115.406,0.1
9,train,1,8,6,Pursuers,0,5,0,111.574,0.1
10,train,1,8,6,Pursuers,0,5,0,120.206,0.1
11,train,1,8,6,Pursuers,0,5,0,115.029,0.1
12,train,1,8,6,Pursuers,0,5,0,115.629,0.1
13,train,1,8,6,Pursuers,0,5,0,113.806,0.1
14,train,1,8,6,Pursuers,0,5,0,117.806,0.1
15,train,1,8,6,Pursuers,0,5,0,114.406,0.1
16,train,1,8,6,Pursuers,0,5,0,113.429,0.1
17,train,1,8,6,Pursuers,0,5,0,115.029,0.1
18,train,1,8,6,Pursuers,0,5,0,111.429,0.1
19,train,1,8,6,Pursuers,0,5,0,114.606,0.1
20,train,1,8,6,Pursuers,0,5,0,113.806,0.1
21,train,1,8,6,Pursuers,0,5,0,115.406,0.1
22,train,1,8,6,Pursuers,0,5,0,119.606,0.1
23,train,1,8,6,Pursuers,0,5,0,116.606,0.1
24,train,1,8,6,Pursuers,0,6,0,102.029,0.1
25,train,1,8,6,Pursuers,0,5,0,116.606,0.1
26,train,1,8,6,Pursuers,0,6,0,103.952,0.1
27,train,1,8,6,Pursuers,0,5,0,117.806,0.1
28,train,1,8,6,Pursuers,0,6,0,102.463,0.1
29,train,1,8,6,Pursuers,0,6,0,103.063,0.1
30,train,1,8,6,Pursuers,0,5,0,114.206,0.1
31,train,1,8,6,Pursuers,0,5,0,116.606,0.1
32,train,1,8,6,Pursuers,0,5,0,113.174,0.1
33,train,1,8,6,Pursuers,0,5,0,118.406,0.1
34,train,1,8,6,Pursuers,0,5,0,117.206,0.1
35,train,1,8,6,Pursuers,0,6,0,103.463,0.1
36,train,1,8,6,Pursuers,0,5,0,116.606,0.1
37,train,1,8,6,Pursuers,0,5,0,116.606,0.1
38,train,1,8,6,Pursuers,0,5,0,113.606,0.1
39,train,1,8,6,Pursuers,0,5,0,115.629,0.1
40,train,1,8,6,Pursuers,0,6,0,107.352,0.1
41,train,1,8,6,Pursuers,0,5,0,111.429,0.1
42,train,1,8,6,Pursuers,0,5,0,113.606,0.1
43,train,1,8,6,Pursuers,0,5,0,114.206,0.1
44,train,1,8,6,Pursuers,0,5,0,116.606,0.1
45,train,1,8,6,Pursuers,0,5,0,114.206,0.1
46,train,1,8,6,Pursuers,0,6,0,105.818,0.1
47,train,1,8,6,Pursuers,0,5,0,114.829,0.1
48,train,1,8,6,Pursuers,0,6,0,101.473,0.1
49,train,1,8,6,Pursuers,0,5,0,116.606,0.1
50,train,1,8,6,Pursuers,0,6,1,105.429,0.1
51,train,1,8,6,Pursuers,0,6,1,101.629,0.1
52,train,1,8,6,Pursuers,0,5,0,117.206,0.1
53,train,1,8,6,Pursuers,0,5,0,117.806,0.1
54,train,1,8,6,Pursuers,0,5,0,117.806,0.1
55,train,1,8,6,Pursuers,0,5,0,113.029,0.1
56,train,1,8,6,Pursuers,0,5,0,110.829,0.1
57,train,1,8,6,Pursuers,0,5,0,111.229,0.1
58,train,1,8,6,Pursuers,0,5,0,115.406,0.1
59,train,1,8,6,Pursuers,0,6,0,103.663,0.1
60,train,1,8,6,Pursuers,0,5,0,114.829,0.1
61,train,1,8,6,Pursuers,0,5,0,116.229,0.1
62,train,1,8,6,Pursuers,0,5,0,114.229,0.1
63,train,1,8,6,Pursuers,0,5,0,114.206,0.1
64,train,1,8,6,Pursuers,0,5,0,117.806,0.1
65,train,1,8,6,Pursuers,0,5,0,114.206,0.1
66,train,1,8,6,Pursuers,0,5,0,114.206,0.1
67,train,1,8,6,Pursuers,0,5,0,116.806,0.1
68,train,1,8,6,Pursuers,0,6,0,102.752,0.1
69,train,1,8,6,Pursuers,0,6,0,102.463,0.1
70,train,1,8,6,Pursuers,0,5,0,111.229,0.1
71,train,1,8,6,Pursuers,0,6,0,101.863,0.1
72,train,1,8,6,Pursuers,0,6,0,104.863,0.1
73,train,1,8,6,Pursuers,0,5,0,114.829,0.1
74,train,1,8,6,Pursuers,0,6,0,101.473,0.1
75,train,1,8,6,Pursuers,0,5,0,115.406,0.1
76,train,1,8,6,Pursuers,0,5,0,114.206,0.1
77,train,1,8,6,Pursuers,0,5,0,117.806,0.1
78,train,1,8,6,Pursuers,0,5,0,114.206,0.1
79,train,1,8,6,Pursuers,0,5,0,110.629,0.1
80,train,1,8,6,Pursuers,0,5,0,115.029,0.1
81,train,1,8,6,Pursuers,0,5,0,118.029,0.1
82,train,1,8,6,Pursuers,0,5,0,114.429,0.1
83,train,1,8,6,Pursuers,0,5,0,114.806,0.1
84,train,1,8,6,Pursuers,0,5,0,111.229,0.1
85,train,1,8,6,Pursuers,0,5,0,112.629,0.1
86,train,1,8,6,Pursuers,0,11,1,73.908,0.1
87,train,1,8,6,Pursuers,0,5,0,111.229,0.1
88,train,1,8,6,Pursuers,0,5,0,115.406,0.1
89,train,1,8,6,Pursuers,0,5,0,116.029,0.1
90,train,1,8,6,Pursuers,0,5,0,114.829,0.1
91,train,1,8,6,Pursuers,0,6,0,103.863,0.1
92,train,1,8,6,Pursuers,0,5,0,111.774,0.1
93,train,1,8,6,Pursuers,0,5,0,116.629,0.1
94,train,1,8,6,Pursuers,0,6,0,98.517,0.1
95,train,1,8,6,Pursuers,0,5,0,115.629,0.1
96,train,1,8,6,Pursuers,0,5,0,114.206,0.1
97,train,1,8,6,Pursuers,0,5,0,115.406,0.1
98,train,1,8,6,Pursuers,0,5,0,114.374,0.1
99,train,1,8,6,Pursuers,0,6,0,100.717,0.1
100,train,1,8,6,Pursuers,0,5,0,116.606,0.1
101,train,1,8,6,Pursuers,0,5,0,116.606,0.1
102,train,1,8,6,Pursuers,0,5,0,114.206,0.1
103,train,1,8,6,Pursuers,0,5,0,118.406,0.1
104,train,1,8,6,Pursuers,0,6,0,103.663,0.1
105,train,1,8,6,Pursuers,0,5,0,112.762,0.1
106,train,1,8,6,Pursuers,0,6,0,107.552,0.1
107,train,1,8,6,Pursuers,0,5,0,116.606,0.1
108,train,1,8,6,Pursuers,0,5,0,114.174,0.1
109,train,1,8,6,Pursuers,0,6,0,103.063,0.1
110,train,1,8,6,Pursuers,0,5,0,113.818,0.1
111,train,1,8,6,Pursuers,0,6,0,101.317,0.1
112,train,1,8,6,Pursuers,0,5,0,119.029,0.1
113,train,1,8,6,Pursuers,0,5,0,114.206,0.1
114,train,1,8,6,Pursuers,0,6,0,102.517,0.1
115,train,1,8,6,Pursuers,0,5,0,114.206,0.1
116,train,1,8,6,Pursuers,0,5,0,114.429,0.1
117,train,1,8,6,Pursuers,0,5,0,116.606,0.1
118,train,1,8,6,Pursuers,0,5,0,111.229,0.1
119,train,1,8,6,Pursuers,0,5,0,114.206,0.1
120,train,1,8,6,Pursuers,0,5,0,116.829,0.1
121,train,1,8,6,Pursuers,0,5,0,115.029,0.1
122,train,1,8,6,Pursuers,0,5,0,110.629,0.1
123,train,1,8,6,Pursuers,0,6,0,103.063,0.1
124,train,1,8,6,Pursuers,0,5,0,110.562,0.1
125,train,1,8,6,Pursuers,0,6,0,101.863,0.1
126,train,1,8,6,Pursuers,0,5,0,117.206,0.1
127,train,1,8,6,Pursuers,0,6,0,102.463,0.1
128,train,1,8,6,Pursuers,0,5,0,111.829,0.1
129,train,1,8,6,Pursuers,0,5,0,114.429,0.1
130,train,1,8,6,Pursuers,0,5,0,114.206,0.1
131,train,1,8,6,Pursuers,0,5,0,110.029,0.1
132,train,1,8,6,Pursuers,0,5,0,115.429,0.1
133,train,1,8,6,Pursuers,0,5,0,116.029,0.1
134,train,1,8,6,Pursuers,0,5,0,115.029,0.1
135,train,1,8,6,Pursuers,0,5,0,115.406,0.1
136,train,1,8,6,Pursuers,0,6,0,101.463,0.1
137,train,1,8,6,Pursuers,0,5,0,110.629,0.1
138,train,1,8,6,Pursuers,0,6,0,106.663,0.1
139,train,1,8,6,Pursuers,0,5,0,113.029,0.1
140,train,1,8,6,Pursuers,0,6,0,103.063,0.1
141,train,1,8,6,Pursuers,0,5,0,115.406,0.1
142,train,1,8,6,Pursuers,0,6,0,101.863,0.1
143,train,1,8,6,Pursuers,0,6,0,103.063,0.1
144,train,1,8,6,Pursuers,0,5,0,114.829,0.1
145,train,1,8,6,Pursuers,0,6,0,103.752,0.1
146,train,1,8,6,Pursuers,0,5,0,111.229,0.1
147,train,1,8,6,Pursuers,0,5,0,110.029,0.1
148,train,1,8,6,Pursuers,0,5,0,113.806,0.1
149,train,1,8,6,Pursuers,0,5,0,116.006,0.1
150,train,1,8,6,Pursuers,0,5,0,121.429,0.1
151,train,1,8,6,Pursuers,0,5,0,115.629,0.1
152,train,1,8,6,Pursuers,0,5,0,115.406,0.1
153,train,1,8,6,Pursuers,0,5,0,119.629,0.1
154,train,1,8,6,Pursuers,0,5,0,114.206,0.1
155,train,1,8,6,Pursuers,0,5,0,114.206,0.1
156,train,1,8,6,Pursuers,0,5,0,114.429,0.1
157,train,1,8,6,Pursuers,0,5,0,115.029,0.1
158,train,1,8,6,Pursuers,0,5,0,115.406,0.1
159,train,1,8,6,Pursuers,0,6,0,102.063,0.1
160,train,1,8,6,Pursuers,0,5,0,115.406,0.1
161,train,1,8,6,Pursuers,0,6,0,104.863,0.1
162,train,1,8,6,Pursuers,0,5,0,115.029,0.1
163,train,1,8,6,Pursuers,0,5,0,113.606,0.1
164,train,1,8,6,Pursuers,0,5,0,114.829,0.1
165,train,1,8,6,Pursuers,0,6,0,101.863,0.1
166,train,1,8,6,Pursuers,0,5,0,115.406,0.1
167,train,1,8,6,Pursuers,0,5,0,114.229,0.1
168,train,1,8,6,Pursuers,0,5,0,115.406,0.1
169,train,1,8,6,Pursuers,0,5,0,112.629,0.1
170,train,1,8,6,Pursuers,0,5,0,116.606,0.1
171,train,1,8,6,Pursuers,0,5,0,117.806,0.1
172,train,1,8,6,Pursuers,0,5,0,116.229,0.1
173,train,1,8,6,Pursuers,0,5,0,114.206,0.1
174,train,1,8,6,Pursuers,0,5,0,112.429,0.1
175,train,1,8,6,Pursuers,0,5,0,114.206,0.1
176,train,1,8,6,Pursuers,0,5,0,113.606,0.1
177,train,1,8,6,Pursuers,0,5,0,114.206,0.1
178,train,1,8,6,Pursuers,0,5,0,116.606,0.1
179,train,1,8,6,Pursuers,0,5,0,110.229,0.1
180,train,1,8,6,Pursuers,0,5,0,114.206,0.1
181,train,1,8,6,Pursuers,0,5,0,116.229,0.1
182,train,1,8,6,Pursuers,0,6,1,101.029,0.1
183,train,1,8,6,Pursuers,0,5,0,119.006,0.1
184,train,1,8,6,Pursuers,0,6,0,103.663,0.1
185,train,1,8,6,Pursuers,0,5,0,118.029,0.1
186,train,1,8,6,Pursuers,0,5,0,114.829,0.1
187,train,1,8,6,Pursuers,0,5,0,113.806,0.1
188,train,1,8,6,Pursuers,0,6,0,102.463,0.1
189,train,1,8,6,Pursuers,0,6,0,104.863,0.1
190,train,1,8,6,Pursuers,0,5,0,116.606,0.1
191,train,1,8,6,Pursuers,0,5,0,117.806,0.1
192,train,1,8,6,Pursuers,0,5,0,115.762,0.1
193,train,1,8,6,Pursuers,0,5,0,114.206,0.1
194,train,1,8,6,Pursuers,0,5,0,115.774,0.1
195,train,1,8,6,Pursuers,0,6,0,104.263,0.1
196,train,1,8,6,Pursuers,0,5,0,111.229,0.1
197,train,1,8,6,Pursuers,0,5,0,115.406,0.1
198,train,1,8,6,Pursuers,0,5,0,115.006,0.1
199,train,1,8,6,Pursuers,0,5,0,114.206,0.1
0,eval,1,8,6,Pursuers,0,5,0,,0.0
1,eval,1,8,6,Pursuers,0,5,0,,0.0
2,eval,1,8,6,Pursuers,0,5,0,,0.0
3,eval,1,8,6,Pursuers,0,5,0,,0.0
4,eval,1,8,6,Pursuers,0,5,0,,0.0
5,eval,1,8,6,Pursuers,0,5,0,,0.0
6,eval,1,8,6,Pursuers,0,5,0,,0.0
7,eval,1,8,6,Pursuers,0,5,0,,0.0
8,eval,1,8,6,Pursuers,0,5,0,,0.0
9,eval,1,8,6,Pursuers,0,5,0,,0.0
10,eval,1,8,6,Pursuers,0,5,0,,0.0
11,eval,1,8,6,Pursuers,0,5,0,,0.0
12,eval,1,8,6,Pursuers,0,5,0,,0.0
13,eval,1,8,6,Pursuers,0,5,0,,0.0
14,eval,1,8,6,Pursuers,0,5,0,,0.0
15,eval,1,8,6,Pursuers,0,5,0,,0.0
16,eval,1,8,6,Pursuers,0,5,0,,0.0
17,eval,1,8,6,Pursuers,0,5,0,,0.0
18,eval,1,8,6,Pursuers,0,5,0,,0.0
19,eval,1,8,6,Pursuers,0,5,0,,0.0
0,train,1,8,8,Pursuers,0,26,6,-4.448,0.1
1,train,1,8,8,Pursuers,0,6,0,105.995,0.1
2,train,1,8,8,Pursuers,0,6,0,103.843,0.1
3,train,1,8,8,Pursuers,0,6,0,103.843,0.1
4,train,1,8,8,Pursuers,0,6,0,97.784,0.1
5,train,1,8,8,Pursuers,0,13,1,47.145,0.1
6,train,1,8,8,Pursuers,0,6,0,99.543,0.1
7,train,1,8,8,Pursuers,0,6,0,104.043,0.1
8,train,1,8,8,Pursuers,0,6,0,104.665,0.1
9,train,1,8,8,Pursuers,0,5,0,113.629,0.1
10,train,1,8,8,Pursuers,0,5,0,113.974,0.1
11,train,1,8,8,Pursuers,0,6,0,103.643,0.1
12,train,1,8,8,Pursuers,0,11,1,75.774,0.1
13,train,1,8,8,Pursuers,0,6,0,101.843,0.1
14,train,1,8,8,Pursuers,0,6,0,103.348,0.1
15,train,1,8,8,Pursuers,0,6,0,109.595,0.1
16,train,1,8,8,Pursuers,0,6,0,107.195,0.1
17,train,1,8,8,Pursuers,0,6,0,107.043,0.1
18,train,1,8,8,Pursuers,0,6,0,103.443,0.1
19,train,1,8,8,Pursuers,0,6,0,103.843,0.1
20,train,1,8,8,Pursuers,0,6,0,103.443,0.1
21,train,1,8,8,Pursuers,0,6,0,101.243,0.1
22,train,1,8,8,Pursuers,0,5,0,115.174,0.1
23,train,1,8,8,Pursuers,0,5,0,110.974,0.1
24,train,1,8,8,Pursuers,0,5,0,116.374,0.1
25,train,1,8,8,Pursuers,0,6,0,104.643,0.1
26,train,1,8,8,Pursuers,0,6,0,104.043,0.1
27,train,1,8,8,Pursuers,0,6,0,103.443,0.1
28,train,1,8,8,Pursuers,0,6,0,103.443,0.1
29,train,1,8,8,Pursuers,0,6,0,110.043,0.1
30,train,1,8,8,Pursuers,0,5,0,111.574,0.1
31,train,1,8,8,Pursuers,0,5,0,110.374,0.1
32,train,1,8,8,Pursuers,0,12,1,55.165,0.1
33,train,1,8,8,Pursuers,0,6,0,100.855,0.1
34,train,1,8,8,Pursuers,0,6,0,101.455,0.1
35,train,1,8,8,Pursuers,0,5,0,114.829,0.1
36,train,1,8,8,Pursuers,0,6,0,103.384,0.1
37,train,1,8,8,Pursuers,0,12,1,74.155,0.1
38,train,1,8,8,Pursuers,0,6,0,101.984,0.1
39,train,1,8,8,Pursuers,0,11,1,86.629,0.1
40,train,1,8,8,Pursuers,0,6,0,101.584,0.1
41,train,1,8,8,Pursuers,0,6,0,103.884,0.1
42,train,1,8,8,Pursuers,0,6,0,102.784,0.1
43,train,1,8,8,Pursuers,0,6,0,104.929,0.1
44,train,1,8,8,Pursuers,0,6,0,99.429,0.1
45,train,1,8,8,Pursuers,0,6,0,100.984,0.1
46,train,1,8,8,Pursuers,0,6,0,106.984,0.1
47,train,1,8,8,Pursuers,0,6,0,104.896,0.1
48,train,1,8,8,Pursuers,0,6,0,100.384,0.1
49,train,1,8,8,Pursuers,0,6,0,100.984,0.1
50,train,1,8,8,Pursuers,0,6,0,100.984,0.1
51,train,1,8,8,Pursuers,0,5,0,111.574,0.1
52,train,1,8,8,Pursuers,0,6,0,101.584,0.1
53,train,1,8,8,Pursuers,0,6,0,100.984,0.1
54,train,1,8,8,Pursuers,0,6,0,106.284,0.1
55,train,1,8,8,Pursuers,0,5,0,112.351,0.1
56,train,1,8,8,Pursuers,0,5,0,113.374,0.1
57,train,1,8,8,Pursuers,0,12,1,69.755,0.1
58,train,1,8,8,Pursuers,0,5,0,113.029,0.1
59,train,1,8,8,Pursuers,0,6,0,97.184,0.1
60,train,1,8,8,Pursuers,0,6,0,102.184,0.1
61,train,1,8,8,Pursuers,0,5,0,113.974,0.1
62,train,1,8,8,Pursuers,0,11,1,65.781,0.1
63,train,1,8,8,Pursuers,0,6,0,100.984,0.1
64,train,1,8,8,Pursuers,0,6,0,96.662,0.1
65,train,1,8,8,Pursuers,0,5,0,114.774,0.1
66,train,1,8,8,Pursuers,0,6,0,101.329,0.1
67,train,1,8,8,Pursuers,0,6,0,100.984,0.1
68,train,1,8,8,Pursuers,0,6,0,97.649,0.1
69,train,1,8,8,Pursuers,0,6,0,100.384,0.1
70,train,1,8,8,Pursuers,0,6,0,98.829,0.1
71,train,1,8,8,Pursuers,0,6,0,98.462,0.1
72,train,1,8,8,Pursuers,0,6,0,99.784,0.1
73,train,1,8,8,Pursuers,0,6,0,100.662,0.1
74,train,1,8,8,Pursuers,0,10,2,80.276,0.1
75,train,1,8,8,Pursuers,0,6,0,101.829,0.1
76,train,1,8,8,Pursuers,0,5,0,113.151,0.1
77,train,1,8,8,Pursuers,0,6,0,103.384,0.1
78,train,1,8,8,Pursuers,0,6,0,100.984,0.1
79,train,1,8,8,Pursuers,0,5,0,114.829,0.1
80,train,1,8,8,Pursuers,0,6,0,104.674,0.1
81,train,1,8,8,Pursuers,0,6,0,102.084,0.1
82,train,1,8,8,Pursuers,0,6,0,102.184,0.1
83,train,1,8,8,Pursuers,0,6,0,102.084,0.1
84,train,1,8,8,Pursuers,0,5,0,116.374,0.1
85,train,1,8,8,Pursuers,0,6,0,103.984,0.1
86,train,1,8,8,Pursuers,0,6,0,103.384,0.1
87,train,1,8,8,Pursuers,0,11,1,61.398,0.1
88,train,1,8,8,Pursuers,0,6,0,102.484,0.1
89,train,1,8,8,Pursuers,0,6,0,100.384,0.1
90,train,1,8,8,Pursuers,0,6,0,100.984,0.1
91,train,1,8,8,Pursuers,0,6,0,102.162,0.1
92,train,1,8,8,Pursuers,0,6,0,108.184,0.1
93,train,1,8,8,Pursuers,0,6,0,103.429,0.1
94,train,1,8,8,Pursuers,0,6,0,100.984,0.1
95,train,1,8,8,Pursuers,0,12,1,47.451,0.1
96,train,1,8,8,Pursuers,0,5,0,110.029,0.1
97,train,1,8,8,Pursuers,0,6,0,97.562,0.1
98,train,1,8,8,Pursuers,0,6,0,102.684,0.1
99,train,1,8,8,Pursuers,0,5,0,112.774,0.1
100,train,1,8,8,Pursuers,0,6,0,102.084,0.1
101,train,1,8,8,Pursuers,0,6,0,103.473,0.1
102,train,1,8,8,Pursuers,0,6,0,103.384,0.1
103,train,1,8,8,Pursuers,0,6,0,97.784,0.1
104,train,1,8,8,Pursuers,0,6,0,102.184,0.1
105,train,1,8,8,Pursuers,0,6,0,106.262,0.1
106,train,1,8,8,Pursuers,0,6,0,100.984,0.1
107,train,1,8,8,Pursuers,0,6,0,100.384,0.1
108,train,1,8,8,Pursuers,0,6,0,100.984,0.1
109,train,1,8,8,Pursuers,0,12,1,79.419,0.1
110,train,1,8,8,Pursuers,0,6,0,100.384,0.1
111,train,1,8,8,Pursuers,0,6,0,100.984,0.1
112,train,1,8,8,Pursuers,0,6,0,100.984,0.1
113,train,1,8,8,Pursuers,0,6,0,105.484,0.1
114,train,1,8,8,Pursuers,0,6,0,97.584,0.1
115,train,1,8,8,Pursuers,0,5,0,113.374,0.1
116,train,1,8,8,Pursuers,0,5,0,109.774,0.1
117,train,1,8,8,Pursuers,0,12,1,53.301,0.1
118,train,1,8,8,Pursuers,0,6,0,103.696,0.1
119,train,1,8,8,Pursuers,0,6,0,106.896,0.1
120,train,1,8,8,Pursuers,0,6,0,99.726,0.1
121,train,1,8,8,Pursuers,0,6,0,103.096,0.1
122,train,1,8,8,Pursuers,0,6,0,103.696,0.1
123,train,1,8,8,Pursuers,0,12,1,50.913,0.1
124,train,1,8,8,Pursuers,0,6,0,103.326,0.1
125,train,1,8,8,Pursuers,0,6,0,103.579,0.1
126,train,1,8,8,Pursuers,0,6,0,107.495,0.1
