episode,phase,evader_baseline,n_pursuers,n_evaders,winner,evader_win,turns,flag_transfers,total_reward,epsilon
77,train,1,6,8,Pursuers,0,5,0,87.405,0.4
78,train,1,6,8,Pursuers,0,12,3,52.421,0.4
79,train,1,6,8,Pursuers,0,5,0,90.005,0.4
80,train,1,6,8,Pursuers,0,5,0,89.405,0.4
81,train,1,6,8,Pursuers,0,12,2,50.355,0.4
82,train,1,6,8,Pursuers,0,5,0,89.014,0.4
83,train,1,6,8,Pursuers,0,5,0,87.214,0.4
84,train,1,6,8,Pursuers,0,5,0,90.005,0.4
85,train,1,6,8,Pursuers,0,5,0,88.705,0.4
86,train,1,6,8,Pursuers,0,5,0,87.614,0.4
87,train,1,6,8,Pursuers,0,12,2,50.155,0.4
88,train,1,6,8,Pursuers,0,5,0,91.014,0.4
89,train,1,6,8,Pursuers,0,5,0,89.405,0.4
90,train,1,6,8,Pursuers,0,5,0,88.605,0.4
91,train,1,6,8,Pursuers,0,5,0,88.905,0.4
92,train,1,6,8,Pursuers,0,11,1,60.435,0.4
93,train,1,6,8,Pursuers,0,6,0,78.814,0.4
94,train,1,6,8,Pursuers,0,5,0,86.414,0.4
95,train,1,6,8,Pursuers,0,5,0,89.814,0.4
96,train,1,6,8,Pursuers,0,5,0,84.705,0.4
97,train,1,6,8,Pursuers,0,5,0,85.614,0.4
98,train,1,6,8,Pursuers,0,5,0,89.405,0.4
99,train,1,6,8,Pursuers,0,5,0,88.805,0.4
100,train,1,6,8,Pursuers,0,17,2,34.821,0.4
101,train,1,6,8,Pursuers,0,5,0,90.005,0.4
102,train,1,6,8,Pursuers,0,5,0,90.014,0.4
103,train,1,6,8,Pursuers,0,16,3,35.385,0.4
104,train,1,6,8,Pursuers,0,5,0,91.214,0.4
105,train,1,6,8,Pursuers,0,12,1,45.316,0.4
106,train,1,6,8,Pursuers,0,5,0,88.905,0.4
107,train,1,6,8,Pursuers,0,5,0,89.214,0.4
108,train,1,6,8,Pursuers,0,5,0,84.014,0.4
109,train,1,6,8,Pursuers,0,5,0,89.405,0.4
110,train,1,6,8,Pursuers,0,5,0,87.214,0.4
111,train,1,6,8,Pursuers,0,5,0,88.005,0.4
112,train,1,6,8,Pursuers,0,5,0,85.905,0.4
113,train,1,6,8,Pursuers,0,5,0,90.414,0.4
114,train,1,6,8,Pursuers,0,5,0,89.505,0.4
115,train,1,6,8,Pursuers,0,5,0,89.405,0.4
116,train,1,6,8,Pursuers,0,5,0,88.905,0.4
117,train,1,6,8,Pursuers,0,5,0,87.305,0.4
118,train,1,6,8,Pursuers,0,5,0,87.614,0.4
119,train,1,6,8,Pursuers,0,5,0,89.405,0.4
120,train,1,6,8,Pursuers,0,5,0,90.005,0.4
121,train,1,6,8,Pursuers,0,5,0,89.614,0.4
122,train,1,6,8,Pursuers,0,5,0,88.105,0.4
123,train,1,6,8,Pursuers,0,5,0,88.814,0.4
124,train,1,6,8,Pursuers,0,5,0,89.614,0.4
125,train,1,6,8,Pursuers,0,5,0,89.614,0.4
126,train,1,6,8,Pursuers,0,5,0,87.614,0.4
127,train,1,6,8,Pursuers,0,5,0,91.414,0.4
128,train,1,6,8,Pursuers,0,5,0,82.414,0.4
129,train,1,6,8,Pursuers,0,5,0,86.614,0.4
130,train,1,6,8,Pursuers,0,5,0,86.814,0.4
131,train,1,6,8,Pursuers,0,5,0,89.405,0.4
132,train,1,6,8,Pursuers,0,6,1,80.214,0.4
133,train,1,6,8,Pursuers,0,5,0,91.014,0.4
134,train,1,6,8,Pursuers,0,5,0,90.305,0.4
135,train,1,6,8,Pursuers,0,5,0,91.214,0.4
136,train,1,6,8,Pursuers,0,5,0,87.805,0.4
137,train,1,6,8,Pursuers,0,10,2,57.614,0.4
138,train,1,6,8,Pursuers,0,27,3,11.971,0.4
139,train,1,6,8,Pursuers,0,5,0,89.405,0.4
140,train,1,6,8,Pursuers,0,5,0,89.014,0.4
141,train,1,6,8,Pursuers,0,6,0,81.705,0.4
142,train,1,6,8,Pursuers,0,11,1,64.621,0.4
143,train,1,6,8,Pursuers,0,12,1,54.921,0.4
144,train,1,6,8,Pursuers,0,5,0,91.414,0.4
145,train,1,6,8,Pursuers,0,5,0,89.905,0.4
146,train,1,6,8,Pursuers,0,6,0,79.905,0.4
147,train,1,6,8,Pursuers,0,5,0,86.814,0.4
148,train,1,6,8,Pursuers,0,9,2,60.131,0.4
149,train,1,6,8,Pursuers,0,5,0,86.205,0.4
150,train,1,6,8,Pursuers,0,5,0,85.905,0.4
151,train,1,6,8,Pursuers,0,6,0,80.014,0.4
152,train,1,6,8,Pursuers,0,5,0,85.305,0.4
153,train,1,6,8,Pursuers,0,5,0,86.505,0.4
154,train,1,6,8,Pursuers,0,12,1,54.309,0.4
155,train,1,6,8,Pursuers,0,5,0,86.705,0.4
156,train,1,6,8,Pursuers,0,5,0,89.614,0.4
157,train,1,6,8,Pursuers,0,5,0,86.705,0.4
158,train,1,6,8,Pursuers,0,11,1,66.621,0.4
159,train,1,6,8,Pursuers,0,18,1,20.814,0.4
160,train,1,6,8,Pursuers,0,5,0,89.405,0.4
161,train,1,6,8,Pursuers,0,5,0,89.214,0.4
162,train,1,6,8,Pursuers,0,5,0,88.214,0.4
163,train,1,6,8,Pursuers,0,5,0,86.305,0.4
164,train,1,6,8,Pursuers,0,5,0,88.814,0.4
165,train,1,6,8,Pursuers,0,5,0,85.805,0.4
166,train,1,6,8,Pursuers,0,5,0,91.414,0.4
167,train,1,6,8,Pursuers,0,11,1,64.221,0.4
168,train,1,6,8,Pursuers,0,5,0,89.405,0.4
169,train,1,6,8,Pursuers,0,5,0,89.014,0.4
170,train,1,6,8,Pursuers,0,6,1,80.771,0.4
171,train,1,6,8,Pursuers,0,12,1,36.185,0.4
172,train,1,6,8,Pursuers,0,5,0,87.214,0.4
173,train,1,6,8,Pursuers,0,11,1,65.455,0.4
174,train,1,6,8,Pursuers,0,5,0,91.705,0.4
175,train,1,6,8,Pursuers,0,12,1,59.785,0.4
176,train,1,6,8,Pursuers,0,5,0,89.405,0.4
177,train,1,6,8,Pursuers,0,5,0,87.014,0.4
178,train,1,6,8,Pursuers,0,63,10,-185.494,0.4
179,train,1,6,8,Pursuers,0,11,1,60.171,0.4
180,train,1,6,8,Pursuers,0,5,0,89.214,0.4
181,train,1,6,8,Pursuers,0,5,0,89.405,0.4
182,train,1,6,8,Pursuers,0,5,0,90.105,0.4
183,train,1,6,8,Pursuers,0,11,1,69.483,0.4
184,train,1,6,8,Pursuers,0,13,3,60.202,0.4
185,train,1,6,8,Pursuers,0,5,0,91.214,0.4
186,train,1,6,8,Pursuers,0,5,0,89.305,0.4
187,train,1,6,8,Pursuers,0,5,0,88.014,0.4
188,train,1,6,8,Pursuers,0,5,0,87.705,0.4
189,train,1,6,8,Pursuers,0,5,0,88.814,0.4
190,train,1,6,8,Pursuers,0,5,0,89.614,0.4
191,train,1,6,8,Pursuers,0,5,0,91.705,0.4
192,train,1,6,8,Pursuers,0,5,0,89.905,0.4
193,train,1,6,8,Pursuers,0,5,0,88.414,0.4
194,train,1,6,8,Pursuers,0,5,0,90.014,0.4
195,train,1,6,8,Pursuers,0,5,0,88.814,0.4
196,train,1,6,8,Pursuers,0,5,0,87.414,0.4
197,train,1,6,8,Pursuers,0,5,0,88.814,0.4
198,train,1,6,8,Pursuers,0,5,0,89.405,0.4
199,train,1,6,8,Pursuers,0,5,0,88.505,0.4
0,eval,1,6,8,Pursuers,0,5,0,,0.0
1,eval,1,6,8,Pursuers,0,5,0,,0.0
2,eval,1,6,8,Pursuers,0,5,0,,0.0
3,eval,1,6,8,Pursuers,0,5,0,,0.0
4,eval,1,6,8,Pursuers,0,5,0,,0.0
5,eval,1,6,8,Pursuers,0,5,0,,0.0
6,eval,1,6,8,Pursuers,0,5,0,,0.0
7,eval,1,6,8,Pursuers,0,5,0,,0.0
8,eval,1,6,8,Pursuers,0,5,0,,0.0
9,eval,1,6,8,Pursuers,0,5,0,,0.0
10,eval,1,6,8,Pursuers,0,5,0,,0.0
11,eval,1,6,8,Pursuers,0,5,0,,0.0
12,eval,1,6,8,Pursuers,0,5,0,,0.0
13,eval,1,6,8,Pursuers,0,5,0,,0.0
14,eval,1,6,8,Pursuers,0,5,0,,0.0
15,eval,1,6,8,Pursuers,0,5,0,,0.0
16,eval,1,6,8,Pursuers,0,5,0,,0.0
17,eval,1,6,8,Pursuers,0,5,0,,0.0
18,eval,1,6,8,Pursuers,0,5,0,,0.0
19,eval,1,6,8,Pursuers,0,5,0,,0.0
0,train,1,8,4,Pursuers,0,19,1,42.8,0.4
1,train,1,8,4,Pursuers,0,14,1,59.767,0.4
2,train,1,8,4,Pursuers,0,12,1,71.133,0.4
3,train,1,8,4,Pursuers,0,11,1,75.378,0.4
4,train,1,8,4,Pursuers,0,6,0,111.2,0.4
5,train,1,8,4,Pursuers,0,5,0,116.4,0.4
6,train,1,8,4,Pursuers,0,6,0,113.6,0.4
7,train,1,8,4,Pursuers,0,5,0,118.6,0.4
8,train,1,8,4,Pursuers,0,7,0,95.155,0.4
9,train,1,8,4,Pursuers,0,12,1,65.2,0.4
10,train,1,8,4,Pursuers,0,12,1,62.81,0.4
11,train,1,8,4,Pursuers,0,5,0,119.255,0.4
12,train,1,8,4,Pursuers,0,5,0,121.0,0.4
13,train,1,8,4,Pursuers,0,5,0,115.8,0.4
14,train,1,8,4,Pursuers,0,6,0,99.4,0.4
15,train,1,8,4,Pursuers,0,5,0,120.055,0.4
16,train,1,8,4,Pursuers,0,5,0,119.4,0.4
17,train,1,8,4,Pursuers,0,6,1,108.6,0.4
18,train,1,8,4,Pursuers,0,5,0,121.6,0.4
19,train,1,8,4,Pursuers,0,5,0,122.2,0.4
20,train,1,8,4,Pursuers,0,5,0,117.4,0.4
21,train,1,8,4,Pursuers,0,5,0,123.2,0.4
22,train,1,8,4,Pursuers,0,5,0,119.8,0.4
23,train,1,8,4,Pursuers,0,5,0,125.514,0.4
24,train,1,8,4,Pursuers,0,6,0,108.4,0.4
25,train,1,8,4,Pursuers,0,5,0,118.855,0.4
26,train,1,8,4,Pursuers,0,19,1,22.943,0.4
27,train,1,8,4,Pursuers,0,12,1,75.544,0.4
28,train,1,8,4,Pursuers,0,5,0,124.914,0.4
29,train,1,8,4,Pursuers,0,5,0,117.6,0.4
30,train,1,8,4,Pursuers,0,6,0,112.6,0.4
31,train,1,8,4,Pursuers,0,5,0,116.6,0.4
32,train,1,8,4,Pursuers,0,5,0,121.055,0.4
33,train,1,8,4,Pursuers,0,5,0,120.055,0.4
34,train,1,8,4,Pursuers,0,5,0,121.2,0.4
35,train,1,8,4,Pursuers,0,5,0,117.914,0.4
36,train,1,8,4,Pursuers,0,11,1,83.6,0.4
37,train,1,8,4,Pursuers,0,5,0,114.6,0.4
38,train,1,8,4,Pursuers,0,5,0,118.4,0.4
39,train,1,8,4,Pursuers,0,5,0,117.6,0.4
40,train,1,8,4,Pursuers,0,6,0,112.629,0.4
41,train,1,8,4,Pursuers,0,5,0,118.2,0.4
42,train,1,8,4,Pursuers,0,5,0,118.4,0.4
43,train,1,8,4,Pursuers,0,6,0,108.429,0.4
44,train,1,8,4,Pursuers,0,6,0,111.8,0.4
45,train,1,8,4,Pursuers,0,5,0,117.6,0.4
46,train,1,8,4,Pursuers,0,6,0,113.755,0.4
47,train,1,8,4,Pursuers,0,5,0,116.0,0.4
48,train,1,8,4,Pursuers,0,6,0,105.555,0.4
49,train,1,8,4,Pursuers,0,6,0,110.714,0.4
50,train,1,8,4,Pursuers,0,12,1,63.2,0.4
51,train,1,8,4,Pursuers,0,6,0,113.229,0.4
52,train,1,8,4,Pursuers,0,7,0,95.462,0.4
53,train,1,8,4,Pursuers,0,11,1,87.356,0.4
54,train,1,8,4,Pursuers,0,12,1,81.088,0.4
55,train,1,8,4,Pursuers,0,6,0,110.229,0.4
56,train,1,8,4,Pursuers,0,5,0,116.6,0.4
57,train,1,8,4,Pursuers,0,5,0,115.4,0.4
58,train,1,8,4,Pursuers,0,5,0,116.4,0.4
59,train,1,8,4,Pursuers,0,5,0,115.8,0.4
60,train,1,8,4,Pursuers,0,6,0,113.214,0.4
61,train,1,8,4,Pursuers,0,5,0,121.914,0.4
62,train,1,8,4,Pursuers,0,6,0,109.109,0.4
63,train,1,8,4,Pursuers,0,6,0,109.214,0.4
64,train,1,8,4,Pursuers,0,13,1,58.411,0.4
65,train,1,8,4,Pursuers,0,5,0,120.2,0.4
66,train,1,8,4,Pursuers,0,5,0,116.0,0.4
67,train,1,8,4,Pursuers,0,7,2,96.4,0.4
68,train,1,8,4,Pursuers,0,5,0,115.4,0.4
69,train,1,8,4,Pursuers,0,5,0,119.8,0.4
70,train,1,8,4,Pursuers,0,12,1,82.5,0.4
71,train,1,8,4,Pursuers,0,11,1,82.3,0.4
72,train,1,8,4,Pursuers,0,6,0,116.655,0.4
73,train,1,8,4,Pursuers,0,5,0,116.6,0.4
74,train,1,8,4,Pursuers,0,7,0,99.769,0.4
75,train,1,8,4,Pursuers,0,6,0,114.2,0.4
76,train,1,8,4,Pursuers,0,5,0,115.4,0.4
77,train,1,8,4,Pursuers,0,6,0,109.029,0.4
78,train,1,8,4,Pursuers,0,5,0,121.514,0.4
79,train,1,8,4,Pursuers,0,7,2,108.8,0.4
80,train,1,8,4,Pursuers,0,5,0,115.4,0.4
81,train,1,8,4,Pursuers,0,6,0,113.055,0.4
82,train,1,8,4,Pursuers,0,5,0,113.6,0.4
83,train,1,8,4,Pursuers,0,12,1,67.467,0.4
84,train,1,8,4,Pursuers,0,7,2,103.8,0.4
85,train,1,8,4,Pursuers,0,6,0,109.4,0.4
86,train,1,8,4,Pursuers,0,6,0,114.4,0.4
87,train,1,8,4,Pursuers,0,6,0,112.629,0.4
88,train,1,8,4,Pursuers,0,12,1,72.867,0.4
89,train,1,8,4,Pursuers,0,13,1,57.342,0.4
90,train,1,8,4,Pursuers,0,6,0,115.555,0.4
91,train,1,8,4,Pursuers,0,5,0,119.6,0.4
92,train,1,8,4,Pursuers,0,6,0,106.409,0.4
93,train,1,8,4,Pursuers,0,6,0,102.4,0.4
94,train,1,8,4,Pursuers,0,13,1,77.81,0.4
95,train,1,8,4,Pursuers,0,6,0,114.855,0.4
96,train,1,8,4,Pursuers,0,14,0,42.755,0.4
97,train,1,8,4,Pursuers,0,6,0,115.555,0.4
98,train,1,8,4,Pursuers,0,5,0,117.455,0.4
99,train,1,8,4,Pursuers,0,12,1,60.533,0.4
100,train,1,8,4,Pursuers,0,6,0,112.629,0.4
101,train,1,8,4,Pursuers,0,6,0,101.6,0.4
102,train,1,8,4,Pursuers,0,6,0,107.914,0.4
103,train,1,8,4,Pursuers,0,6,0,108.0,0.4
104,train,1,8,4,Pursuers,0,6,0,110.4,0.4
105,train,1,8,4,Pursuers,0,6,0,112.255,0.4
106,train,1,8,4,Pursuers,0,7,0,100.255,0.4
107,train,1,8,4,Pursuers,0,6,0,109.3,0.4
108,train,1,8,4,Pursuers,0,5,0,121.855,0.4
109,train,1,8,4,Pursuers,0,6,0,109.0,0.4
110,train,1,8,4,Pursuers,0,5,0,115.2,0.4
111,train,1,8,4,Pursuers,0,7,0,95.4,0.4
112,train,1,8,4,Pursuers,0,5,0,117.2,0.4
113,train,1,8,4,Pursuers,0,6,0,114.855,0.4
114,train,1,8,4,Pursuers,0,12,1,67.867,0.4
115,train,1,8,4,Pursuers,0,19,1,49.8,0.4
116,train,1,8,4,Pursuers,0,7,2,101.956,0.4
117,train,1,8,4,Pursuers,0,11,1,79.0,0.4
118,train,1,8,4,Pursuers,0,11,1,70.8,0.4
119,train,1,8,4,Pursuers,0,6,0,109.4,0.4
120,train,1,8,4,Pursuers,0,5,0,118.455,0.4
121,train,1,8,4,Pursuers,0,5,0,117.4,0.4
122,train,1,8,4,Pursuers,0,7,0,107.969,0.4
123,train,1,8,4,Pursuers,0,5,0,119.4,0.4
124,train,1,8,4,Pursuers,0,19,1,56.322,0.4
125,train,1,8,4,Pursuers,0,6,0,113.514,0.4
126,train,1,8,4,Pursuers,0,6,0,100.8,0.4
127,train,1,8,4,Pursuers,0,5,0,120.655,0.4
128,train,1,8,4,Pursuers,0,5,0,121.0,0.4
129,train,1,8,4,Pursuers,0,11,1,91.9,0.4
130,train,1,8,4,Pursuers,0,5,0,119.0,0.4
131,train,1,8,4,Pursuers,0,6,0,113.814,0.4
132,train,1,8,4,Pursuers,0,6,0,112.255,0.4
133,train,1,8,4,Pursuers,0,6,0,113.314,0.4
134,train,1,8,4,Pursuers,0,6,0,110.714,0.4
135,train,1,8,4,Pursuers,0,6,1,109.8,0.4
136,train,1,8,4,Pursuers,0,6,0,108.9,0.4
137,train,1,8,4,Pursuers,0,6,0,110.114,0.4
138,train,1,8,4,Pursuers,0,6,0,107.0,0.4
139,train,1,8,4,Pursuers,0,5,0,113.0,0.4
140,train,1,8,4,Pursuers,0,6,0,104.6,0.4
141,train,1,8,4,Pursuers,0,6,0,105.829,0.4
142,train,1,8,4,Pursuers,0,5,0,120.4,0.4
143,train,1,8,4,Pursuers,0,5,0,119.0,0.4
144,train,1,8,4,Pursuers,0,5,0,117.255,0.4
145,train,1,8,4,Pursuers,0,12,1,67.467,0.4
146,train,1,8,4,Pursuers,0,6,0,102.8,0.4
147,train,1,8,4,Pursuers,0,5,0,116.8,0.4
148,train,1,8,4,Pursuers,0,5,0,119.855,0.4
149,train,1,8,4,Pursuers,0,6,0,108.8,0.4
150,train,1,8,4,Pursuers,0,5,0,116.0,0.4
151,train,1,8,4,Pursuers,0,6,0,112.209,0.4
152,train,1,8,4,Pursuers,0,5,0,117.4,0.4
153,train,1,8,4,Pursuers,0,6,0,109.014,0.4
154,train,1,8,4,Pursuers,0,11,1,86.8,0.4
155,train,1,8,4,Pursuers,0,6,0,114.8,0.4
156,train,1,8,4,Pursuers,0,6,0,110.8,0.4
157,train,1,8,4,Pursuers,0,11,1,86.4,0.4
158,train,1,8,4,Pursuers,0,11,1,75.289,0.4
159,train,1,8,4,Pursuers,0,6,0,99.6,0.4
160,train,1,8,4,Pursuers,0,5,0,113.0,0.4
161,train,1,8,4,Pursuers,0,7,0,100.6,0.4
162,train,1,8,4,Pursuers,0,6,0,115.109,0.4
163,train,1,8,4,Pursuers,0,6,0,106.455,0.4
164,train,1,8,4,Pursuers,0,11,1,81.289,0.4
165,train,1,8,4,Pursuers,0,12,1,92.6,0.4
166,train,1,8,4,Pursuers,0,5,0,114.0,0.4
167,train,1,8,4,Pursuers,0,12,1,66.244,0.4
168,train,1,8,4,Pursuers,0,5,0,120.6,0.4
169,train,1,8,4,Pursuers,0,12,1,80.133,0.4
170,train,1,8,4,Pursuers,0,12,1,81.667,0.4
171,train,1,8,4,Pursuers,0,6,0,108.155,0.4
172,train,1,8,4,Pursuers,0,5,0,115.055,0.4
173,train,1,8,4,Pursuers,0,5,0,118.2,0.4
174,train,1,8,4,Pursuers,0,5,0,113.0,0.4
175,train,1,8,4,Pursuers,0,7,2,105.456,0.4
176,train,1,8,4,Pursuers,0,5,0,112.4,0.4
177,train,1,8,4,Pursuers,0,5,0,116.855,0.4
178,train,1,8,4,Pursuers,0,12,1,74.9,0.4
179,train,1,8,4,Pursuers,0,6,0,104.955,0.4
180,train,1,8,4,Pursuers,0,5,0,114.8,0.4
181,train,1,8,4,Pursuers,0,8,2,92.533,0.4
182,train,1,8,4,Pursuers,0,6,0,100.229,0.4
183,train,1,8,4,Pursuers,0,6,0,111.355,0.4
184,train,1,8,4,Pursuers,0,5,0,119.8,0.4
185,train,1,8,4,Pursuers,0,5,0,118.0,0.4
186,train,1,8,4,Pursuers,0,11,1,85.478,0.4
187,train,1,8,4,Pursuers,0,6,0,104.855,0.4
188,train,1,8,4,Pursuers,0,6,0,109.6,0.4
189,train,1,8,4,Pursuers,0,6,0,109.455,0.4
190,train,1,8,4,Pursuers,0,6,0,106.2,0.4
191,train,1,8,4,Pursuers,0,6,0,119.4,0.4
192,train,1,8,4,Pursuers,0,6,0,106.655,0.4
193,train,1,8,4,Pursuers,0,6,0,110.1,0.4
194,train,1,8,4,Pursuers,0,6,0,115.114,0.4
195,train,1,8,4,Pursuers,0,6,0,112.4,0.4
196,train,1,8,4,Pursuers,0,6,0,106.5,0.4
197,train,1,8,4,Pursuers,0,19,1,34.998,0.4
198,train,1,8,4,Pursuers,0,6,0,107.3,0.4
199,train,1,8,4,Pursuers,0,6,0,100.3,0.4
0,eval,1,8,4,Pursuers,0,6,0,,0.0
1,eval,1,8,4,Pursuers,0,6,0,,0.0
2,eval,1,8,4,Pursuers,0,6,0,,0.0
3,eval,1,8,4,Pursuers,0,6,0,,0.0
4,eval,1,8,4,Pursuers,0,6,0,,0.0
5,eval,1,8,4,Pursuers,0,6,0,,0.0
6,eval,1,8,4,Pursuers,0,6,0,,0.0
7,eval,1,8,4,Pursuers,0,6,0,,0.0
8,eval,1,8,4,Pursuers,0,6,0,,0.0
9,eval,1,8,4,Pursuers,0,6,0,,0.0
10,eval,1,8,4,Pursuers,0,6,0,,0.0
11,eval,1,8,4,Pursuers,0,6,0,,0.0
12,eval,1,8,4,Pursuers,0,6,0,,0.0
13,eval,1,8,4,Pursuers,0,6,0,,0.0
14,eval,1,8,4,Pursuers,0,6,0,,0.0
15,eval,1,8,4,Pursuers,0,6,0,,0.0
16,eval,1,8,4,Pursuers,0,6,0,,0.0
17,eval,1,8,4,Pursuers,0,6,0,,0.0
18,eval,1,8,4,Pursuers,0,6,0,,0.0
19,eval,1,8,4,Pursuers,0,6,0,,0.0
0,train,1,8,6,Pursuers,0,19,2,10.302,0.4
1,train,1,8,6,Pursuers,0,5,0,114.429,0.4
2,train,1,8,6,Pursuers,0,12,1,59.622,0.4
3,train,1,8,6,Pursuers,0,5,0,112.829,0.4
4,train,1,8,6,Pursuers,0,5,0,110.229,0.4
5,train,1,8,6,Pursuers,0,6,0,102.962,0.4
6,train,1,8,6,Pursuers,0,6,0,107.374,0.4
7,train,1,8,6,Pursuers,0,6,0,109.251,0.4
8,train,1,8,6,Pursuers,0,12,1,67.057,0.4
9,train,1,8,6,Pursuers,0,6,0,107.574,0.4
10,train,1,8,6,Pursuers,0,5,0,110.429,0.4
11,train,1,8,6,Pursuers,0,11,1,79.629,0.4
12,train,1,8,6,Pursuers,0,11,1,71.251,0.4
13,train,1,8,6,Pursuers,0,5,0,115.429,0.4
14,train,1,8,6,Pursuers,0,5,0,110.429,0.4
15,train,1,8,6,Pursuers,0,6,0,104.962,0.4
16,train,1,8,6,Pursuers,0,11,1,73.629,0.4
17,train,1,8,6,Pursuers,0,6,0,109.94,0.4
18,train,1,8,6,Pursuers,0,6,0,107.362,0.4
19,train,1,8,6,Pursuers,0,5,0,118.029,0.4
20,train,1,8,6,Pursuers,0,7,0,89.507,0.4
21,train,1,8,6,Pursuers,0,7,0,87.529,0.4
22,train,1,8,6,Pursuers,0,5,0,113.829,0.4
23,train,1,8,6,Pursuers,0,5,0,115.229,0.4
24,train,1,8,6,Pursuers,0,5,0,115.606,0.4
25,train,1,8,6,Pursuers,0,19,2,-1.232,0.4
26,train,1,8,6,Pursuers,0,6,0,98.362,0.4
27,train,1,8,6,Pursuers,0,11,1,68.029,0.4
28,train,1,8,6,Pursuers,0,6,0,104.174,0.4
29,train,1,8,6,Pursuers,0,6,0,106.574,0.4
30,train,1,8,6,Pursuers,0,6,0,108.574,0.4
31,train,1,8,6,Pursuers,0,5,0,115.629,0.4
32,train,1,8,6,Pursuers,0,5,0,109.229,0.4
33,train,1,8,6,Pursuers,0,20,4,-3.705,0.4
34,train,1,8,6,Pursuers,0,5,0,108.829,0.4
35,train,1,8,6,Pursuers,0,6,0,102.029,0.4
36,train,1,8,6,Pursuers,0,5,0,114.629,0.4
37,train,1,8,6,Pursuers,0,5,0,109.029,0.4
38,train,1,8,6,Pursuers,0,5,0,115.029,0.4
39,train,1,8,6,Pursuers,0,5,0,112.629,0.4
40,train,1,8,6,Pursuers,0,5,0,116.362,0.4
41,train,1,8,6,Pursuers,0,6,0,103.863,0.4
42,train,1,8,6,Pursuers,0,6,0,100.063,0.4
43,train,1,8,6,Pursuers,0,6,0,100.695,0.4
44,train,1,8,6,Pursuers,0,12,1,49.667,0.4
45,train,1,8,6,Pursuers,0,5,0,115.029,0.4
46,train,1,8,6,Pursuers,0,6,0,103.863,0.4
47,train,1,8,6,Pursuers,0,5,0,105.629,0.4
48,train,1,8,6,Pursuers,0,6,0,102.374,0.4
49,train,1,8,6,Pursuers,0,6,0,103.263,0.4
50,train,1,8,6,Pursuers,0,6,0,106.406,0.4
51,train,1,8,6,Pursuers,0,6,0,104.562,0.4
52,train,1,8,6,Pursuers,0,7,0,85.663,0.4
53,train,1,8,6,Pursuers,0,6,0,103.806,0.4
54,train,1,8,6,Pursuers,0,5,0,110.829,0.4
55,train,1,8,6,Pursuers,0,6,1,99.429,0.4
56,train,1,8,6,Pursuers,0,6,0,99.374,0.4
57,train,1,8,6,Pursuers,0,5,0,112.629,0.4
58,train,1,8,6,Pursuers,0,5,0,115.806,0.4
59,train,1,8,6,Pursuers,0,11,1,76.551,0.4
60,train,1,8,6,Pursuers,0,6,0,100.829,0.4
61,train,1,8,6,Pursuers,0,6,0,99.317,0.4
62,train,1,8,6,Pursuers,0,5,0,111.229,0.4
63,train,1,8,6,Pursuers,0,5,0,113.029,0.4
64,train,1,8,6,Pursuers,0,12,1,65.429,0.4
65,train,1,8,6,Pursuers,0,5,0,115.629,0.4
66,train,1,8,6,Pursuers,0,6,0,100.829,0.4
67,train,1,8,6,Pursuers,0,5,0,112.029,0.4
68,train,1,8,6,Pursuers,0,6,0,101.974,0.4
69,train,1,8,6,Pursuers,0,5,0,115.429,0.4
70,train,1,8,6,Pursuers,0,5,0,110.229,0.4
71,train,1,8,6,Pursuers,0,6,0,99.574,0.4
72,train,1,8,6,Pursuers,0,12,1,51.143,0.4
73,train,1,8,6,Pursuers,0,5,0,111.629,0.4
74,train,1,8,6,Pursuers,0,5,0,110.229,0.4
75,train,1,8,6,Pursuers,0,31,4,-83.981,0.4
76,train,1,8,6,Pursuers,0,11,1,63.829,0.4
77,train,1,8,6,Pursuers,0,5,0,108.229,0.4
78,train,1,8,6,Pursuers,0,6,0,100.962,0.4
79,train,1,8,6,Pursuers,0,6,0,103.574,0.4
80,train,1,8,6,Pursuers,0,5,0,114.229,0.4
81,train,1,8,6,Pursuers,0,5,0,110.362,0.4
82,train,1,8,6,Pursuers,0,11,1,66.695,0.4
83,train,1,8,6,Pursuers,0,6,0,101.651,0.4
84,train,1,8,6,Pursuers,0,6,0,103.529,0.4
85,train,1,8,6,Pursuers,0,31,3,-54.725,0.4
86,train,1,8,6,Pursuers,0,5,0,112.229,0.4
87,train,1,8,6,Pursuers,0,6,0,105.429,0.4
88,train,1,8,6,Pursuers,0,6,0,102.374,0.4
89,train,1,8,6,Pursuers,0,5,0,116.829,0.4
90,train,1,8,6,Pursuers,0,6,0,105.107,0.4
91,train,1,8,6,Pursuers,0,6,0,106.974,0.4
92,train,1,8,6,Pursuers,0,6,0,100.762,0.4
93,train,1,8,6,Pursuers,0,5,0,109.629,0.4
94,train,1,8,6,Pursuers,0,5,0,111.029,0.4
95,train,1,8,6,Pursuers,0,6,0,103.162,0.4
96,train,1,8,6,Pursuers,0,6,0,98.863,0.4
97,train,1,8,6,Pursuers,0,6,0,98.762,0.4
98,train,1,8,6,Pursuers,0,6,0,102.44,0.4
99,train,1,8,6,Pursuers,0,6,0,100.362,0.4
100,train,1,8,6,Pursuers,0,5,0,113.029,0.4
101,train,1,8,6,Pursuers,0,6,0,101.929,0.4
102,train,1,8,6,Pursuers,0,6,0,99.562,0.4
103,train,1,8,6,Pursuers,0,5,0,115.029,0.4
